transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,is_anomaly_montant,is_anomaly_score,is_anomaly,year,month,quarter,weekday,montant_eur_verifie,ecart_montant_eur,categorie_risque,credit,debit,nb_transactions,montant_moyen,nb_produits_distincts,total_credit,total_debit,solde_net,taux_rejet
TXN001467,CLI0105,2024-07-09 23:01:00,1503.84,EUR,1.0,1503.84,Virement,Compte Epargne,Nice-Massena,Credit,Complete,634.0,Standard,46362.56,,False,False,False,2024.0,7.0,2024Q3,Tuesday,1503.84,0.0,Medium,1503.84,0.0,16,-5958.381249999999,8,4421.1900000000005,-99755.29,-95334.09999999999,0.0
TXN000610,CLI0040,2024-12-10 02:18:00,-1431.25,EUR,1.0,-1431.25,Interets,Credit Auto,Nice-Massena,Debit,Complete,491.0,Risque,49210.89,,False,False,False,2024.0,12.0,2024Q4,Tuesday,-1431.25,0.0,High,0.0,-1431.25,19,434.80368421052634,7,15324.52,-7063.25,8261.27,0.0
TXN000956,CLI0008,2024-06-07 13:50:00,5887.96,USD,1.08,5451.81,Virement international,Compte Courant,Nantes-Commerce,Credit,Complete,744.0,Premium,27709.38,,True,False,True,2024.0,6.0,2024Q2,Friday,5451.814814814815,-0.004814814814380952,Low,5887.96,0.0,9,-82.44555555555553,6,7974.700000000001,-8716.71,-742.0099999999984,0.0
TXN000281,CLI0070,2022-08-03 16:46:00,-1872.21,EUR,1.0,-1872.21,Depot especes,Livret A,Nantes-Commerce,Debit,Complete,425.0,Risque,30489.19,,False,False,False,2022.0,8.0,2022Q3,Wednesday,-1872.21,0.0,High,0.0,-1872.21,13,15569.852307692308,7,207054.60000000003,-4646.52,202408.08000000005,0.0
TXN000411,CLI0090,2024-06-21 01:59:00,-2463.61,EUR,1.0,-2463.61,Interets,PEA,Nantes-Commerce,Debit,Complete,682.0,Standard,36451.49,,False,False,False,2024.0,6.0,2024Q2,Friday,-2463.61,0.0,Medium,0.0,-2463.61,10,-1042.4189999999999,6,4860.32,-15284.51,-10424.19,0.0
TXN001621,CLI0104,2022-12-29 05:09:00,-1829.32,EUR,1.0,-1829.32,Depot especes,Livret A,Nantes-Commerce,Debit,Complete,690.0,Standard,40577.02,,False,False,False,2022.0,12.0,2022Q4,Thursday,-1829.32,0.0,Medium,0.0,-1829.32,10,134.90699999999998,6,6398.639999999999,-5049.57,1349.0699999999997,0.0
TXN001757,CLI0093,2024-06-21 04:50:00,345.27,EUR,1.0,345.27,Retrait DAB,PEA,Marseille-Vieux-Port,Credit,Complete,786.0,Premium,46563.59,,False,False,False,2024.0,6.0,2024Q2,Friday,345.27,0.0,Low,345.27,0.0,20,-615.3765,8,10714.33,-23021.86,-12307.53,0.0
TXN001608,CLI0082,2022-06-24 18:32:00,382.46,EUR,1.0,382.46,Retrait DAB,Assurance Vie,Paris-Centre,Credit,Complete,813.0,Premium,37578.65,,False,False,False,2022.0,6.0,2022Q2,Friday,382.46,0.0,Low,382.46,0.0,12,211.15083333333337,5,8115.74,-5581.93,2533.8099999999995,0.0
TXN001515,CLI0068,2024-08-11 16:32:00,1542.45,EUR,1.0,1542.45,Interets,PEA,Lyon-Part-Dieu,Credit,Complete,605.0,Standard,34696.65,,False,False,False,2024.0,8.0,2024Q3,Sunday,1542.45,0.0,Medium,1542.45,0.0,16,796.93625,6,22800.34,-10049.36,12750.98,0.0
TXN000688,CLI0063,2023-01-23 17:18:00,-2379.28,USD,1.08,-2203.04,Virement,Compte Courant,Paris-Centre,Debit,Complete,426.0,Risque,14075.66,,False,False,False,2023.0,1.0,2023Q1,Monday,-2203.037037037037,-0.0029629629630107956,High,0.0,-2379.28,20,6837.2570000000005,8,155983.84,-19238.7,136745.13999999998,0.0
TXN000336,CLI0031,2023-11-08 23:07:00,-251.13,EUR,1.0,-251.13,Retrait DAB,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,32398.24,,False,False,False,2023.0,11.0,2023Q4,Wednesday,-251.13,0.0,High,0.0,-251.13,16,-5756.9725,8,7746.900000000001,-99858.46,-92111.56000000001,0.0
TXN000643,CLI0132,2024-07-21 15:02:00,2252.16,USD,1.08,2085.33,Prelevement,PEA,Bordeaux-Meriadeck,Credit,En attente,663.0,Standard,6026.43,,False,False,False,2024.0,7.0,2024Q3,Sunday,2085.333333333333,-0.003333333333102928,Medium,2252.16,0.0,14,15.457857142857133,7,7980.94,-7764.530000000001,216.40999999999894,0.0
TXN000315,CLI0125,2023-01-30 10:32:00,-292.92,EUR,1.0,-292.92,Virement,Compte Courant,Lille-Grand-Place,Debit,Complete,810.0,Premium,10618.0,,False,False,False,2023.0,1.0,2023Q1,Monday,-292.92,0.0,Low,0.0,-292.92,15,713.7446666666667,6,15705.56,-4999.39,10706.169999999998,0.0
TXN000783,CLI0079,2022-07-04 20:05:00,-276.24,USD,1.08,-255.78,Remboursement credit,Livret A,Paris-Centre,Debit,Complete,689.0,Standard,2964.83,,False,False,False,2022.0,7.0,2022Q3,Monday,-255.77777777777777,-0.002222222222229675,Medium,0.0,-276.24,14,-114.12857142857149,7,10311.49,-11909.29,-1597.800000000001,0.0
TXN001633,CLI0132,2023-02-19 09:51:00,-1638.34,MAD,10.85,-151.0,Depot especes,Livret A,Bordeaux-Meriadeck,Debit,Complete,663.0,Standard,16681.28,,False,False,False,2023.0,2.0,2023Q1,Sunday,-150.9990783410138,-0.0009216589861864577,Medium,0.0,-1638.34,14,15.457857142857133,7,7980.94,-7764.530000000001,216.40999999999894,0.0
TXN001972,CLI0137,2022-10-09 08:03:00,111.7,EUR,1.0,111.7,Paiement CB,Livret A,Marseille-Vieux-Port,Credit,Complete,645.0,Premium,11590.56,,False,False,False,2022.0,10.0,2022Q4,Sunday,111.7,0.0,Medium,111.7,0.0,16,234.97874999999996,6,11066.04,-7306.38,3759.6600000000008,0.0
TXN001967,CLI0101,2022-10-02 01:07:00,1312.61,CHF,0.97,1353.21,Virement international,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,655.0,Standard,24107.99,,False,False,False,2022.0,10.0,2022Q4,Sunday,1353.2061855670102,0.0038144329898841534,Medium,1312.61,0.0,12,737.9666666666667,8,13683.599999999999,-4828.0,8855.599999999999,0.0
TXN001531,CLI0016,2022-05-06 14:46:00,-2178.57,EUR,1.0,-2178.57,Depot especes,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,1216.78,,False,False,False,2022.0,5.0,2022Q2,Friday,-2178.57,0.0,Low,0.0,-2178.57,15,-638.6980000000001,8,5573.870000000001,-15154.34,-9580.47,0.0
TXN001275,CLI0124,2024-03-04 23:51:00,-1978.92,EUR,1.0,-1978.92,Interets,Compte Epargne,Toulouse-Capitole,Debit,Complete,585.0,Standard,9215.62,,False,False,False,2024.0,3.0,2024Q1,Monday,-1978.92,0.0,Medium,0.0,-1978.92,12,-340.51166666666666,5,11477.029999999999,-15563.17,-4086.1400000000012,0.0
TXN001786,CLI0111,2024-06-12 07:54:00,720.06,GBP,0.86,837.28,Depot especes,Credit Consommation,Paris-Centre,Credit,En attente,617.0,Standard,25129.92,,False,False,False,2024.0,6.0,2024Q2,Wednesday,837.2790697674418,0.0009302325581757032,Medium,720.06,0.0,14,-6086.592857142858,6,11440.449999999999,-96652.75,-85212.3,0.0
TXN000093,CLI0110,2023-12-21 14:02:00,2194.1,USD,1.08,2031.57,Depot especes,Compte Epargne,Toulouse-Capitole,Credit,Complete,629.0,Standard,49003.36,,False,False,False,2023.0,12.0,2023Q4,Thursday,2031.574074074074,-0.004074074073969314,Medium,2194.1,0.0,13,-242.55615384615382,5,6110.280000000001,-9263.51,-3153.2299999999996,0.0
TXN000835,CLI0147,2024-05-17 05:17:00,-487.1,USD,1.08,-451.02,Paiement CB,Credit Immobilier,Nice-Massena,Debit,Complete,812.0,Premium,20080.08,,False,False,False,2024.0,5.0,2024Q2,Friday,-451.01851851851853,-0.0014814814814485544,Low,0.0,-487.1,11,-433.4572727272727,7,7169.860000000001,-11937.89,-4768.029999999999,0.0
TXN000593,CLI0049,2022-10-26 00:18:00,-2929.58,EUR,1.0,-2929.58,Remboursement credit,Credit Auto,Lyon-Part-Dieu,Debit,En attente,593.0,Standard,18544.92,,False,False,False,2022.0,10.0,2022Q4,Wednesday,-2929.58,0.0,Medium,0.0,-2929.58,11,46.61727272727274,6,8840.699999999999,-8327.91,512.789999999999,0.0
TXN000493,CLI0021,2023-08-17 20:12:03,-571.02,USD,1.08,-528.72,Interets,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,697.0,Nan,15013.63,,False,False,False,2023.0,8.0,2023Q3,Thursday,-528.7222222222222,0.00222222222214441,Medium,0.0,-571.02,11,785.919090909091,5,11273.880000000001,-2628.7700000000004,8645.11,0.0
TXN001451,CLI0008,2023-04-04 00:00:00,-2019.76,EUR,1.0,-2019.76,Depot especes,Compte Epargne,Nantes-Commerce,Debit,En attente,744.0,Premium,19525.39,,False,False,False,2023.0,4.0,2023Q2,Tuesday,-2019.76,0.0,Low,0.0,-2019.76,9,-82.44555555555553,6,7974.700000000001,-8716.71,-742.0099999999984,0.0
TXN000395,CLI0126,2022-05-05 11:35:00,2243.26,EUR,1.0,2243.26,Prelevement,PEA,Bordeaux-Meriadeck,Credit,Complete,514.0,Risque,3009.17,,False,False,False,2022.0,5.0,2022Q2,Thursday,2243.26,0.0,High,2243.26,0.0,17,-123.30529411764704,8,11655.25,-13751.44,-2096.1900000000005,0.0
TXN001772,CLI0076,2024-02-12 02:21:00,2006.57,EUR,1.0,2006.57,Depot especes,Compte Courant,Lyon-Part-Dieu,Credit,Complete,326.0,Risque,27606.12,,False,False,False,2024.0,2.0,2024Q1,Monday,2006.57,0.0,High,2006.57,0.0,16,8980.465,8,161121.94,-17434.5,143687.44,0.0
TXN001070,CLI0083,2022-03-05 06:36:00,-1410.48,EUR,1.0,-1410.48,Depot especes,Credit Auto,Lyon-Part-Dieu,Debit,Rejete,643.0,Standard,39858.0,,False,False,False,2022.0,3.0,2022Q1,Saturday,-1410.48,0.0,Medium,0.0,-1410.48,18,543.5672222222222,7,15969.15,-6184.9400000000005,9784.21,0.0
TXN000576,CLI0008,2023-07-23 21:35:00,104.47,USD,1.08,96.73,Paiement CB,Credit Auto,Nantes-Commerce,Credit,Complete,744.0,Premium,2860.83,,False,False,False,2023.0,7.0,2023Q3,Sunday,96.73148148148148,-0.0014814814814769761,Low,104.47,0.0,9,-82.44555555555553,6,7974.700000000001,-8716.71,-742.0099999999984,0.0
TXN000574,CLI0017,2023-07-01 09:41:00,97.08,GBP,0.86,112.88,Retrait DAB,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,645.0,Standard,5766.57,,False,False,False,2023.0,7.0,2023Q3,Saturday,112.88372093023256,-0.003720930232560704,Medium,97.08,0.0,20,384.0065,8,17305.49,-9625.36,7680.130000000001,0.0
TXN001896,CLI0057,2024-04-16 00:03:00,301.5,EUR,1.0,301.5,Virement,Credit Immobilier,Nice-Massena,Credit,Complete,435.0,Risque,1578.27,,False,False,False,2024.0,4.0,2024Q2,Tuesday,301.5,0.0,High,301.5,0.0,9,-379.13666666666666,7,1791.7399999999998,-5203.97,-3412.2300000000005,0.0
TXN001303,CLI0112,2024-10-19 16:39:00,-3225.63,EUR,1.0,-3225.63,Virement international,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,35202.47,,False,False,False,2024.0,10.0,2024Q4,Saturday,-3225.63,0.0,Medium,0.0,-3225.63,17,190.4158823529412,7,16113.35,-12876.28,3237.0699999999997,0.0
TXN000736,CLI0038,2022-10-29 08:15:00,309.03,EUR,1.0,309.03,Paiement CB,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,516.0,Risque,38571.51,,False,False,False,2022.0,10.0,2022Q4,Saturday,309.03,0.0,High,309.03,0.0,15,1016.6893333333334,6,20116.73,-4866.39,15250.34,0.0
TXN001833,CLI0085,2023-02-27 13:31:00,-2293.62,USD,1.08,-2123.72,Prelevement,Compte Epargne,Toulouse-Capitole,Debit,Rejete,390.0,Nan,5330.08,,False,False,False,2023.0,2.0,2023Q1,Monday,-2123.722222222222,0.0022222222223717836,High,0.0,-2293.62,16,-724.453125,8,9618.88,-21210.129999999997,-11591.249999999998,0.0
TXN000280,CLI0141,2022-11-10 06:44:00,-349.16,EUR,1.0,-349.16,Paiement CB,Compte Epargne,Lille-Grand-Place,Debit,Complete,726.0,Premium,33157.9,,False,False,False,2022.0,11.0,2022Q4,Thursday,-349.16,0.0,Low,0.0,-349.16,15,5717.172666666667,5,106277.95000000001,-20520.36,85757.59000000001,0.0
TXN000338,CLI0043,2024-11-24 12:38:00,485.24,CHF,0.97,500.25,Paiement CB,Assurance Vie,Bordeaux-Meriadeck,Credit,En attente,735.0,Premium,10908.01,,False,False,False,2024.0,11.0,2024Q4,Sunday,500.2474226804124,0.0025773195876013233,Low,485.24,0.0,12,-390.8916666666667,5,11508.63,-16199.33,-4690.700000000001,0.0
TXN000228,CLI0110,2023-01-19 08:17:00,-1365.73,EUR,1.0,-1365.73,Depot especes,Credit Consommation,Toulouse-Capitole,Debit,Complete,629.0,Standard,24994.69,,False,False,False,2023.0,1.0,2023Q1,Thursday,-1365.73,0.0,Medium,0.0,-1365.73,13,-242.55615384615382,5,6110.280000000001,-9263.51,-3153.2299999999996,0.0
TXN000009,CLI0123,2024-03-31 15:04:00,1752.21,GBP,0.86,2037.45,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,595.0,Standard,28185.7,,False,False,False,2024.0,3.0,2024Q1,Sunday,2037.453488372093,-0.0034883720929883566,Medium,1752.21,0.0,7,494.47999999999996,6,6640.87,-3179.51,3461.3599999999997,0.0
TXN001110,CLI0018,2023-04-17 21:13:00,-1773.27,GBP,0.86,-2061.94,Virement international,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,328.0,Risque,46001.93,,False,False,False,2023.0,4.0,2023Q2,Monday,-2061.9418604651164,0.0018604651163514063,High,0.0,-1773.27,11,-784.7809090909091,8,152.81,-8785.4,-8632.59,0.0
TXN001773,CLI0025,2022-08-08 07:41:00,278.39,EUR,1.0,278.39,Retrait DAB,Compte Courant,Lyon-Part-Dieu,Credit,Complete,688.0,Nan,26768.19,,False,False,False,2022.0,8.0,2022Q3,Monday,278.39,0.0,Medium,278.39,0.0,10,1002.3770000000001,6,10946.16,-922.39,10023.77,0.0
TXN001609,CLI0141,2023-09-26 13:55:00,-2948.2,EUR,1.0,-2948.2,Depot especes,Livret A,Lille-Grand-Place,Debit,Complete,726.0,Premium,10007.93,,False,False,False,2023.0,9.0,2023Q3,Tuesday,-2948.2,0.0,Low,0.0,-2948.2,15,5717.172666666667,5,106277.95000000001,-20520.36,85757.59000000001,0.0
TXN000069,CLI0119,2024-01-26 09:04:00,1951.77,EUR,1.0,1951.77,Interets,Livret A,Bordeaux-Meriadeck,Credit,Complete,793.0,Premium,25402.68,,False,False,False,2024.0,1.0,2024Q1,Friday,1951.77,0.0,Low,1951.77,0.0,17,372.50529411764705,6,16229.19,-9896.6,6332.59,0.0
TXN001948,CLI0028,2023-08-27 05:39:00,-2654.97,EUR,1.0,-2654.97,Remboursement credit,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,667.0,Standard,27669.11,,False,False,False,2023.0,8.0,2023Q3,Sunday,-2654.97,0.0,Medium,0.0,-2654.97,13,-396.34307692307686,6,8268.69,-13421.15,-5152.459999999999,0.0
TXN001121,CLI0107,,1434.99,EUR,1.0,1434.99,Interets,Credit Immobilier,Lille-Grand-Place,Credit,Complete,420.0,Risque,27045.31,,False,False,False,,,NaT,,1434.99,0.0,High,1434.99,0.0,10,-361.45500000000004,7,3714.37,-7328.92,-3614.55,0.0
TXN001366,CLI0020,2023-09-24 23:19:00,-3373.59,EUR,1.0,-3373.59,Virement international,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,35618.84,,False,False,False,2023.0,9.0,2023Q3,Sunday,-3373.59,0.0,Medium,0.0,-3373.59,13,45.60769230769228,7,8083.120000000001,-7490.22,592.9000000000005,0.0
TXN001146,CLI0065,2023-12-06 11:15:00,2357.73,GBP,0.86,2741.55,Virement international,PEA,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,49549.69,,False,False,False,2023.0,12.0,2023Q4,Wednesday,2741.546511627907,0.0034883720932157303,Medium,2357.73,0.0,19,179.4542105263158,8,16671.65,-13262.02,3409.630000000001,0.0
TXN001181,CLI0106,2023-01-24 15:16:00,1820.38,EUR,1.0,1820.38,Remboursement credit,Compte Epargne,nan,Credit,Complete,652.0,Standard,38379.62,,False,False,False,2023.0,1.0,2023Q1,Tuesday,1820.38,0.0,Medium,1820.38,0.0,16,-257.02937499999996,8,8443.800000000001,-12556.27,-4112.469999999999,0.0
TXN001776,CLI0150,2023-06-21 17:34:00,-222.54,EUR,1.0,-222.54,Prelevement,Assurance Vie,Nantes-Commerce,Debit,Complete,648.0,Standard,41874.87,,False,False,False,2023.0,6.0,2023Q2,Wednesday,-222.54,0.0,Medium,0.0,-222.54,10,24.69599999999998,6,5070.679999999999,-4823.72,246.95999999999913,0.0
TXN001644,CLI0092,2024-05-05 22:58:00,-199.78,EUR,1.0,-199.78,Virement,PEA,Nantes-Commerce,Debit,Complete,717.0,Standard,36001.77,,False,False,False,2024.0,5.0,2024Q2,Sunday,-199.78,0.0,Low,0.0,-199.78,19,-581.2315789473685,6,16754.07,-27797.47,-11043.400000000001,0.0
TXN000025,CLI0124,,-2709.86,EUR,1.0,-2709.86,Virement international,Credit Consommation,Toulouse-Capitole,Debit,Complete,585.0,Standard,11754.77,,False,False,False,,,NaT,,-2709.86,0.0,Medium,0.0,-2709.86,12,-340.51166666666666,5,11477.029999999999,-15563.17,-4086.1400000000012,0.0
TXN000634,CLI0089,2024-12-16 19:58:00,-483.24,GBP,0.86,-561.91,Virement,Credit Consommation,Bordeaux-Meriadeck,Debit,En attente,638.0,Standard,31255.55,,False,False,False,2024.0,12.0,2024Q4,Monday,-561.9069767441861,-0.003023255813900505,Medium,0.0,-483.24,10,14483.848000000002,6,152819.33,-7980.85,144838.47999999998,0.0
TXN000471,CLI0109,2023-04-30 22:32:00,844.29,EUR,1.0,844.29,Virement,PEA,Lyon-Part-Dieu,Credit,Complete,701.0,Standard,1989.47,,False,False,False,2023.0,4.0,2023Q2,Sunday,844.29,0.0,Low,844.29,0.0,13,597.33,7,14263.7,-6498.41,7765.290000000001,0.0
TXN000294,CLI0104,2022-01-01 02:50:00,1832.4,EUR,1.0,1832.4,Remboursement credit,Assurance Vie,Nantes-Commerce,Credit,En attente,690.0,Standard,28160.4,,False,False,False,2022.0,1.0,2022Q1,Saturday,1832.4,0.0,Medium,1832.4,0.0,10,134.90699999999998,6,6398.639999999999,-5049.57,1349.0699999999997,0.0
TXN000773,CLI0010,2023-03-17 04:38:00,284.99,EUR,1.0,284.99,Retrait DAB,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,816.0,Premium,31153.41,,False,False,False,2023.0,3.0,2023Q1,Friday,284.99,0.0,Low,284.99,0.0,9,-733.9455555555555,6,3159.33,-9764.84,-6605.51,0.0
TXN001856,CLI0132,2023-01-17 17:08:00,-1217.9,MAD,10.85,-112.25,Remboursement credit,Credit Immobilier,Bordeaux-Meriadeck,Debit,Rejete,663.0,Standard,46199.1,,False,False,False,2023.0,1.0,2023Q1,Tuesday,-112.24884792626729,-0.0011520737327117558,Medium,0.0,-1217.9,14,15.457857142857133,7,7980.94,-7764.530000000001,216.40999999999894,0.0
TXN001263,CLI0029,2022-01-09 08:59:00,1673.82,EUR,1.0,1673.82,Virement,Credit Consommation,Paris-Centre,Credit,Complete,696.0,Standard,39407.44,,False,False,False,2022.0,1.0,2022Q1,Sunday,1673.82,0.0,Medium,1673.82,0.0,12,-17071.90166666667,5,4472.8,-209335.62,-204862.82,0.0
TXN001951,CLI0127,2022-02-21 02:28:00,1420.43,EUR,1.0,1420.43,Prelevement,Compte Courant,Nice-Massena,Credit,En attente,691.0,Standard,40330.55,,False,False,False,2022.0,2.0,2022Q1,Monday,1420.43,0.0,Medium,1420.43,0.0,20,123.45549999999999,8,17710.059999999998,-15240.95,2469.109999999997,0.0
TXN001189,CLI0105,2022-12-14 23:59:00,-998.89,EUR,1.0,-998.89,Virement,Livret A,Nice-Massena,Debit,Complete,634.0,Standard,394.49,,False,False,False,2022.0,12.0,2022Q4,Wednesday,-998.89,0.0,Medium,0.0,-998.89,16,-5958.381249999999,8,4421.1900000000005,-99755.29,-95334.09999999999,0.0
TXN001023,CLI0108,2022-05-08 10:06:00,-2580.78,EUR,1.0,-2580.78,Prelevement,Credit Consommation,Paris-Centre,Debit,Complete,375.0,Risque,36898.94,,False,False,False,2022.0,5.0,2022Q2,Sunday,-2580.78,0.0,High,0.0,-2580.78,10,-587.6800000000001,5,5511.889999999999,-11388.689999999999,-5876.799999999999,0.0
TXN000906,CLI0150,2023-05-22 15:07:00,-183.27,EUR,1.0,-183.27,Virement,Assurance Vie,Nantes-Commerce,Debit,Complete,648.0,Standard,26310.93,,False,False,False,2023.0,5.0,2023Q2,Monday,-183.27,0.0,Medium,0.0,-183.27,10,24.69599999999998,6,5070.679999999999,-4823.72,246.95999999999913,0.0
TXN001307,CLI0123,2024-11-25 19:33:00,2439.92,EUR,1.0,2439.92,Depot especes,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,595.0,Nan,38059.44,,False,False,False,2024.0,11.0,2024Q4,Monday,2439.92,0.0,Medium,2439.92,0.0,7,494.47999999999996,6,6640.87,-3179.51,3461.3599999999997,0.0
TXN001389,CLI0027,2023-03-29 23:13:00,-694.49,USD,1.08,-643.05,Interets,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,305.0,Risque,29416.23,,False,False,False,2023.0,3.0,2023Q1,Wednesday,-643.0462962962963,-0.0037037037036498077,High,0.0,-694.49,6,1.8933333333333167,5,4966.71,-4955.35,11.359999999999673,0.0
TXN001335,CLI0139,2022-07-09 22:41:00,-498.07,EUR,1.0,-498.07,Remboursement credit,Credit Auto,Marseille-Vieux-Port,Debit,Complete,645.0,Standard,6760.82,,False,False,False,2022.0,7.0,2022Q3,Saturday,-498.07,0.0,Medium,0.0,-498.07,13,144.21615384615382,7,7949.469999999999,-6074.66,1874.8099999999995,0.0
TXN000511,CLI0118,2023-12-05 07:56:00,-920.73,EUR,1.0,-920.73,Remboursement credit,Credit Immobilier,Lille-Grand-Place,Debit,Complete,645.0,Standard,27682.51,,False,False,False,2023.0,12.0,2023Q4,Tuesday,-920.73,0.0,Medium,0.0,-920.73,13,1009.7253846153847,7,20363.32,-7236.89,13126.43,0.0
TXN000180,CLI0133,2023-11-09 17:27:00,-2877.46,EUR,1.0,-2877.46,Depot especes,Compte Epargne,Lille-Grand-Place,Debit,Complete,677.0,Standard,9400.71,,False,False,False,2023.0,11.0,2023Q4,Thursday,-2877.46,0.0,Medium,0.0,-2877.46,5,-3430.226,3,0.0,-17151.13,-17151.13,0.0
TXN001094,CLI0068,2023-09-14 11:09:00,953.39,CHF,0.97,982.88,Interets,PEA,Lyon-Part-Dieu,Credit,Complete,605.0,Standard,21322.37,,False,False,False,2023.0,9.0,2023Q3,Thursday,982.8762886597938,0.0037113402062232126,Medium,953.39,0.0,16,796.93625,6,22800.34,-10049.36,12750.98,0.0
TXN001983,CLI0065,2022-07-05 05:50:00,529.45,EUR,1.0,529.45,Depot especes,Livret A,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,28712.54,,False,False,False,2022.0,7.0,2022Q3,Tuesday,529.45,0.0,Medium,529.45,0.0,19,179.4542105263158,8,16671.65,-13262.02,3409.630000000001,0.0
TXN001560,CLI0142,2024-02-12 11:06:00,-393.93,EUR,1.0,-393.93,Retrait DAB,Compte Epargne,Toulouse-Capitole,Debit,Complete,676.0,Standard,32035.93,,False,False,False,2024.0,2.0,2024Q1,Monday,-393.93,0.0,Medium,0.0,-393.93,16,-345.95062499999995,7,12751.539999999999,-18286.75,-5535.210000000001,0.0
TXN001184,CLI0052,2024-10-16 06:08:00,-1578.77,EUR,1.0,-1578.77,Prelevement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,838.0,Premium,11509.39,,False,False,False,2024.0,10.0,2024Q4,Wednesday,-1578.77,0.0,Low,0.0,-1578.77,13,-138.42461538461538,6,8065.92,-9865.439999999999,-1799.5199999999986,0.0
TXN000816,CLI0046,2023-01-20 02:09:00,-262.54,USD,1.08,-243.09,Remboursement credit,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,841.0,Premium,26386.25,,False,False,False,2023.0,1.0,2023Q1,Friday,-243.0925925925926,0.0025925925926060245,Low,0.0,-262.54,15,-136.53400000000002,6,11423.34,-13471.35,-2048.01,0.0
TXN001998,CLI0072,2024-11-22 13:46:00,-2132.99,EUR,1.0,-2132.99,Interets,Compte Courant,Marseille-Vieux-Port,Debit,Rejete,606.0,Standard,260.32,,False,False,False,2024.0,11.0,2024Q4,Friday,-2132.99,0.0,Medium,0.0,-2132.99,16,178.84249999999997,7,16860.41,-13998.93,2861.4799999999996,0.0
TXN000864,CLI0140,2024-10-27 18:51:00,-146.27,EUR,1.0,-146.27,Prelevement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,609.0,Standard,38866.32,,False,False,False,2024.0,10.0,2024Q4,Sunday,-146.27,0.0,Medium,0.0,-146.27,11,-150.51909090909086,6,6105.9400000000005,-7761.650000000001,-1655.71,0.0
TXN001083,CLI0137,2022-04-25 14:36:00,-1592.7,MAD,10.85,-146.79,Prelevement,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,725.0,Premium,32575.28,,False,False,False,2022.0,4.0,2022Q2,Monday,-146.7926267281106,0.0026267281106129303,Low,0.0,-1592.7,16,234.97874999999996,6,11066.04,-7306.38,3759.6600000000008,0.0
TXN001209,CLI0070,2023-11-13 17:02:00,99999.99,USD,1.08,403.17,Interets,Compte Courant,Nantes-Commerce,Credit,Complete,425.0,Risque,1058.69,,True,False,True,2023.0,11.0,2023Q4,Monday,92592.58333333333,-92189.41333333333,High,99999.99,0.0,13,15569.852307692308,7,207054.60000000003,-4646.52,202408.08000000005,0.0
TXN001315,CLI0139,2024-08-13 20:33:03,1094.11,CHF,0.97,1127.95,Remboursement credit,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,645.0,Standard,26221.17,,False,False,False,2024.0,8.0,2024Q3,Tuesday,1127.9484536082473,0.0015463917527540616,Medium,1094.11,0.0,13,144.21615384615382,7,7949.469999999999,-6074.66,1874.8099999999995,0.0
TXN001883,CLI0134,2022-09-01 12:51:00,57.82,EUR,1.0,57.82,Prelevement,Livret A,Nice-Massena,Credit,Complete,600.0,Standard,37673.13,,False,False,False,2022.0,9.0,2022Q3,Thursday,57.82,0.0,Medium,57.82,0.0,11,-758.2354545454546,6,3761.62,-12102.21,-8340.59,0.0
TXN001290,CLI0083,2023-12-15 09:12:00,-416.35,EUR,1.0,-416.35,Retrait DAB,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,643.0,Standard,29928.25,,False,False,False,2023.0,12.0,2023Q4,Friday,-416.35,0.0,Medium,0.0,-416.35,18,543.5672222222222,7,15969.15,-6184.9400000000005,9784.21,0.0
TXN001797,CLI0102,2022-01-08 17:50:00,-1806.1,EUR,1.0,-1806.1,Interets,Credit Auto,Marseille-Vieux-Port,Debit,Complete,677.0,Standard,17661.97,,False,False,False,2022.0,1.0,2022Q1,Saturday,-1806.1,0.0,Medium,0.0,-1806.1,9,689.6277777777779,6,9016.69,-2810.04,6206.650000000001,0.0
